Genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
1371395_at	-0.00262648798203191	6.46795100748441	-0.310097794910525	0.757967007404973	0.997015350967628	-7.02566051773885
1388670_at	0.00207742454662441	6.67827941880922	0.310057388168137	0.757997525982972	0.997015350967628	-7.2312597996231
1387691_at	-0.00308899201032897	6.0772456476562	-0.31001557073472	0.758029110444705	0.997015350967628	-6.73757891153747
1371415_at	-0.00224998486897654	6.62998925362473	-0.310006906221172	0.758035654753147	0.997015350967628	-7.15733204482062
1376125_at	0.00415794565244276	5.85512785279463	0.309978303589238	0.758057258452909	0.997015350967628	-6.62560040051201
1373692_at	0.00313957337751969	6.14300063006606	0.309969942927026	0.75806357333655	0.997015350967628	-6.78437699358103
1387110_at	-0.00305970477001161	6.33118230399342	-0.309920731094895	0.758100743816123	0.997015350967628	-6.91418271906638
1398460_at	-0.00406744466871789	5.78313015322625	-0.309861715233398	0.758145320198092	0.997015350967628	-6.6031975141243
1372661_at	-0.00365734172959442	6.00570082546012	-0.309828820378041	0.758170166992053	0.997015350967628	-6.66357187612107
1398439_a_at	-0.00293576493334591	5.26891452446657	-0.309826730582447	0.758171745506603	0.997015350967628	-6.77859450171746
1384240_at	-0.00412211450289757	5.58759900959337	-0.309453209295594	0.758453899318235	0.997015350967628	-6.63113312281085
1374973_at	-0.00286082060083359	6.32507470527423	-0.309436418256136	0.758466583864249	0.997015350967628	-6.91574699279524
1369695_at	-0.00448730348114879	5.65175648508739	-0.309338963322803	0.758540206101343	0.997015350967628	-6.60799748900337
1374507_at	0.0046655594010323	6.13950789502834	0.30927747502542	0.758586658543053	0.997015350967628	-6.72804428121388
1368108_at	0.00425731988742051	5.98794568976712	0.309131897083303	0.758696641615763	0.997015350967628	-6.67328380639313
1389625_at	-0.00348955018090091	6.02959718321142	-0.309094716796477	0.758724731861121	0.997015350967628	-6.68657509028233
1376163_at	0.00362581199567114	6.21104294629291	0.308580181703475	0.759113504396671	0.997015350967628	-6.82418257429842
1367895_at	-0.00272694127292183	6.44004968801526	-0.308443719414071	0.759216623178523	0.997015350967628	-7.01020079528573
1372603_at	0.00261357890702119	6.27950781135308	0.308442369013298	0.759217643641427	0.997015350967628	-6.86751194552264
1370637_at	-0.00398365251347599	5.89550109478848	-0.308410737283932	0.759241547044523	0.997015350967628	-6.63299952832105
1374935_at	-0.00448959667396753	6.04241636629993	-0.308409923947403	0.759242161668212	0.997015350967628	-6.68602374825014
1375967_a_at	0.00293858814074088	6.16446350285318	0.30813616303878	0.759449046768969	0.997015350967628	-6.79042517689972
1368434_at	-0.00317280668449271	5.42946127969756	-0.307978489452131	0.759568211077904	0.997015350967628	-6.70828716322642
1389069_at	0.0037062369002312	6.2193233950081	0.307912559185412	0.759618040672106	0.997015350967628	-6.81243859751699
1375999_at	0.00251213911247117	6.34360401059671	0.307912404586628	0.759618157517905	0.997015350967628	-6.89862664431997
1374224_at	0.00291762068275503	5.85862429077607	0.307868403818642	0.759651413539884	0.997015350967628	-6.61463922573805
1377449_at	0.00295251204727975	5.43799564122235	0.307837921715605	0.759674452350323	0.997015350967628	-6.69107403657322
1372529_at	0.00294946777644878	6.25136665863918	0.307597315238801	0.75985631391855	0.997015350967628	-6.84678688293988
1398436_at	0.00597015395305078	5.61074737630411	0.307500534718738	0.759929469013154	0.997015350967628	-6.63592287788163
1376557_at	-0.00275349629336041	5.30415877648443	-0.307408337670796	0.759999161589741	0.997015350967628	-6.75634149771903
1373365_at	0.0034882909258469	6.45180373557083	0.307358284915729	0.760036997761305	0.997015350967628	-7.02082710842109
1368348_at	0.00318609247519941	5.98970894781692	0.307155146634898	0.760190561337661	0.997015350967628	-6.67813717557082
1393860_at	0.00379231762231047	5.48189116527595	0.307121187318577	0.76021623403665	0.997015350967628	-6.67317738559747
1368639_at	-0.0045013095905384	5.68141834187559	-0.306985203993888	0.760319037989386	0.997015350967628	-6.60786356479662
1371872_at	0.00283656081180794	6.34537276834063	0.306970449533557	0.760330192685558	0.997015350967628	-6.91286091284893
1388500_at	-0.00233965133384206	6.36918487326539	-0.306846065794817	0.760424231574522	0.997015350967628	-6.96386961305961
1376417_at	-0.00450235365688822	5.84661649788989	-0.30660967970412	0.760602958644626	0.997015350967628	-6.61626334952811
1377539_at	0.00325171559537107	5.30656008686822	0.306470200047669	0.760708422789105	0.997015350967628	-6.76315995009559
1388213_a_at	-0.00570146971913044	5.89532524697414	-0.306380551491314	0.760776210790749	0.997015350967628	-6.63217245797018
1398835_at	0.00138806735912667	6.86849189356923	0.306336081921046	0.760809837283471	0.997015350967628	-7.41306068285002
1370104_at	0.0032063061044445	5.98727657374236	0.306238889774728	0.760883332560485	0.997015350967628	-6.69414627271573
1376828_at	-0.00395368370464766	6.03214360273785	-0.306107162005335	0.760982946733718	0.997015350967628	-6.70855373235666
1387818_at	0.00377742381299218	5.96148900743467	0.30608503732348	0.760999678094797	0.997015350967628	-6.6745055994059
1383027_at	0.00379764109978709	5.73594222517278	0.30601132232838	0.761055424463194	0.997015350967628	-6.60143530603981
1399085_at	0.00250325345619107	6.31072856433767	0.305961005285754	0.761093477056583	0.997015350967628	-6.89598614025141
1373122_at	-0.00522952656851761	5.87129292416989	-0.305939934060997	0.761109412486112	0.997015350967628	-6.62589408139125
1370926_at	-0.00295233650967752	5.51232067391114	-0.305939601001362	0.761109664368294	0.997015350967628	-6.66524261582585
1372480_at	-0.00302630124615977	6.17059106389928	-0.305926214439583	0.761119788211797	0.997015350967628	-6.84122269648925
1372558_at	0.00341849537018657	6.17341316320461	0.305918565761919	0.76112557268964	0.997015350967628	-6.81182050744327
1371986_at	-0.00253078056119627	6.49224671288025	-0.305841617231008	0.76118376744835	0.997015350967628	-7.00451869168137
1375470_at	-0.00377912176204198	5.82643614714735	-0.305816657604268	0.761202644255305	0.997015350967628	-6.61148286908769
1369665_a_at	0.00359028101839076	5.70338621117978	0.305775892963517	0.761233474610106	0.997015350967628	-6.60106662227353
1375733_at	0.00332702417845354	5.98041861234592	0.305666990527446	0.761315839598504	0.997015350967628	-6.67238130067304
1375566_at	0.00279859191043474	6.05310179242186	0.305658706841695	0.761322104822503	0.997015350967628	-6.71153975439388
1377454_at	0.00317600218186787	5.86340081397595	0.305640627394597	0.761335778959246	0.997015350967628	-6.6166111120032
1376700_at	0.0037468282137656	5.99110525989793	0.305543546747554	0.761409205866713	0.997015350967628	-6.68851104539986
1375591_at	0.00385343933091686	6.00324204351511	0.305513844007674	0.761431671966025	0.997015350967628	-6.67969748661185
